-1.04809, 5.55322
0.0997759, 6.28265
-3.81512, 3.75792
-3.52023, 3.93563
-0.0626304, 6.17095
0.965922, 6.83275
-4.87159, 3.07421
1.68567, 7.28233
-1.62754, 5.15812
-2.39757, 4.66176
-5.82124, 2.42255
-1.73761, 5.07755
-4.51425, 3.27196
1.59701, 7.2107
-4.14027, 3.55927
-2.83542, 4.35691
-1.1572, 5.43392
-3.36684, 4.01546
-3.38684, 3.99041
-5.6814, 2.58635
-4.08751, 3.49318
-3.17603, 4.11946
-1.59787, 5.13261
-2.44292, 4.6237
1.79658, 7.29788
-0.505885, 5.83536
-5.41617, 2.66562
-1.42959, 5.2352
-4.06686, 3.53414
-0.698557, 5.71472
-2.58267, 4.48843
1.28332, 7.01065
0.679816, 6.58697
-5.76708, 2.44215
1.51103, 7.12162
-2.58842, 4.48498
-6.46817, 1.98566
-0.846298, 5.60411
-1.7446, 5.02215
-1.57165, 5.13201
0.31148, 6.35242
0.26813, 6.319
-6.50242, 1.93395
1.59102, 7.15243
-4.7499, 3.07237
-6.12377, 2.22037
0.00311306, 6.13054
1.30571, 6.97645
-0.722617, 5.65727
0.536434, 6.48769
-3.81373, 3.66263
0.0694366, 6.1845
-1.21053, 5.34072
-2.4256, 4.56229
1.12831, 6.8349
-5.53877, 2.54405
0.0506154, 6.16936
-1.14457, 5.37953
-5.96753, 2.25441
-4.43546, 3.25203
1.10178, 6.80695
-4.82855, 3.01163
-1.08702, 5.40463
-2.36054, 4.59309
-4.45936, 3.21838
-4.92433, 2.92298
-1.86211, 4.89156
1.56113, 7.08492
-4.84682, 2.96484
1.34306, 6.94551
-0.304716, 5.89125
-0.96746, 5.46102
-2.92935, 4.21445
-5.85455, 2.2981
-5.33063, 2.63588
-3.18284, 4.04707
-5.70623, 2.3979
-3.72954, 3.66053
-5.11746, 2.7668
-1.51547, 5.08154
-3.33284, 3.91342
-4.79177, 2.9598
-1.30958, 5.21522
0.479145, 6.35784
-4.68985, 3.00933
-1.71564, 4.93472
-1.18931, 5.27683
-3.74598, 3.61889
1.67831, 7.10296
-0.127452, 5.9352
-4.44746, 3.15222
-0.680157, 5.58677
-1.05532, 5.34301
-2.51526, 4.42838
-3.1431, 3.99772
-6.12516, 2.06318
-6.1786, 2.01241
0.292051, 6.2073
-2.91542, 4.13771
-5.63411, 2.36636
-0.956105, 5.37849
-5.82643, 2.24627
-6.28935, 1.95358
-0.344574, 5.78167
-5.19766, 2.64718
-0.804329, 5.47802
-2.76814, 4.22694
-4.33102, 3.19031
-1.77164, 4.84988
-3.27861, 3.87673
-2.71045, 4.2408
0.0305174, 6.00366
-2.19751, 4.59502
-5.81099, 2.22083
-6.25503, 1.93832
0.992486, 6.61052
-5.25516, 2.61343
1.55478, 6.96784
1.30863, 6.79393
-2.79025, 4.16836
-3.49135, 3.70347
-1.31884, 5.11357
-4.9291, 2.77867
1.4551, 6.89129
-5.0191, 2.72822
-1.81251, 4.77581
0.318263, 6.15214
-3.29506, 3.81853
0.822796, 6.47048
1.34317, 6.81529
-3.14145, 3.91339
-3.04691, 3.97768
0.0662394, 5.98156
-3.40339, 3.7384
0.93774, 6.503
1.32316, 6.76962
-2.55766, 4.26886
-1.99255, 4.64637
-2.41045, 4.3656
-0.387306, 5.67109
-2.86873, 4.06255
-0.619884, 5.5074
-4.90084, 2.7779
-5.20476, 2.55398
-1.41458, 4.98767
-5.40096, 2.40989
-2.85903, 4.05121
-4.97335, 2.67698
-5.49842, 2.33091
-2.70668, 4.1298
-2.43716, 4.3017
1.05212, 6.55675
-4.14077, 3.20741
-0.332952, 5.67321
-3.57238, 3.59207
-1.1585, 5.12568
-1.29399, 5.04602
-3.18524, 3.81831
-3.08154, 3.88009
-3.44408, 3.64947
0.888233, 6.43172
-3.71811, 3.45993
-4.48154, 2.96013
-2.55855, 4.18729
-6.12741, 1.88454
-0.810774, 5.32892
0.548822, 6.20159
-2.56613, 4.17833
0.277371, 6.02122
-4.61987, 2.85142
-0.576342, 5.46819
-3.81137, 3.37176
-1.83708, 4.66613
-0.697328, 5.38207
-2.41207, 4.27002
-1.74042, 4.71782
-4.18295, 3.10875
1.94881, 7.07617
-2.5915, 4.1245
-4.06895, 3.18388
-1.42432, 4.89177
-4.09894, 3.17007
-2.92218, 3.92983
-2.92404, 3.91655
1.85547, 6.98902
0.612279, 6.18681
-0.758909, 5.30908
-2.07412, 4.4624
-4.75717, 2.72395
-2.07723, 4.46507
-2.40955, 4.23345
-6.10842, 1.83891
-4.72518, 2.73825
-5.52187, 2.27936
-6.14267, 1.83087
-4.65234, 2.78321
-0.64151, 5.36849
-2.39176, 4.23599
1.51757, 6.76127
1.47443, 6.73415
-2.15287, 4.38714
0.704219, 6.25281
1.77153, 6.9073
-4.48584, 2.87925
-5.53974, 2.19979
0.518983, 6.11347
0.178239, 5.90588
-1.74906, 4.64612
-3.78974, 3.33257
1.71135, 6.87809
-0.89304, 5.19158
0.484173, 6.08614
-4.58942, 2.7943
-5.18498, 2.39263
-3.20513, 3.68788
1.65769, 6.80926
0.111163, 5.82169
1.73871, 6.85304
-4.00098, 3.14641
1.84578, 6.90764
-2.40846, 4.18942
-4.2623, 2.98659
-6.27267, 1.69316
-6.31519, 1.65643
-5.5843, 2.12698
-2.56487, 4.07265
-2.01926, 4.41057
-1.34816, 4.84117
-5.63221, 2.08335
0.1144, 5.77991
-0.423193, 5.42527
-3.50364, 3.42604
-1.93092, 4.44972
-0.511767, 5.36768
0.274619, 5.86516
-3.90726, 3.15685
-4.95031, 2.48245
0.727885, 6.15098
-3.32832, 3.51816
-5.50738, 2.12851
-3.95513, 3.10896
0.50681, 5.97958
-5.83697, 1.89548
-4.96103, 2.46253
-4.18674, 2.97948
-2.0364, 4.35199
-6.12539, 1.6942
0.181959, 5.78321
0.769871, 6.12269
-4.54681, 2.71836
2.00837, 6.94505
-5.00815, 2.42703
-0.0942154, 5.58832
-1.05242, 4.9733
-4.42682, 2.81372
-1.62004, 4.60086
-3.10054, 3.63732
1.54502, 6.63191
-1.97984, 4.34517
-1.59742, 4.60438
0.126629, 5.72308
-0.308369, 5.42796
1.24635, 6.43927
-5.51534, 2.07136
-5.06523, 2.35436
-1.66596, 4.54405
-6.1159, 1.65839
-5.34266, 2.15566
-4.62908, 2.59972
-1.66413, 4.5312
-5.93433, 1.75071
-1.09966, 4.8861
-5.67917, 1.93117
1.62817, 6.63654
-6.06739, 1.69039
0.317556, 5.79288
1.68049, 6.64972
-0.388531, 5.32572
-4.19978, 2.85868
-4.70442, 2.54333
-5.17846, 2.22529
-1.45466, 4.64084
1.93705, 6.81085
0.907839, 6.1251
-3.93608, 3.01575
-6.16409, 1.57865
-4.66834, 2.53892
1.95003, 6.78309
-5.72235, 1.86766
-5.80325, 1.79979
-3.3511, 3.39109
-2.90296, 3.69314
1.07392, 6.23292
-3.67741, 3.16539
1.87959, 6.73951
-0.213878, 5.40529
-3.00549, 3.59529
-2.57505, 3.86158
-3.79313, 3.07564
-5.56005, 1.92656
-6.26473, 1.46124
-1.1997, 4.74832
0.682189, 5.95973
-5.61867, 1.89983
-0.601779, 5.13703
-4.69633, 2.48455
-1.99611, 4.2304
-2.73031, 3.75523
-4.54158, 2.56761
-2.54616, 3.84918
1.70837, 6.58719
-3.08237, 3.51634
-2.53956, 3.85724
-4.18696, 2.78537
-3.30537, 3.3471
-2.81274, 3.69372
1.12003, 6.20584
-0.547888, 5.13328
0.531482, 5.82673
-1.90256, 4.25071
-3.41035, 3.29207
-5.95738, 1.60149
-4.53143, 2.53012
-6.20081, 1.46231
-0.345961, 5.25715
-2.47199, 3.87042
1.46794, 6.40464
-0.216307, 5.313
1.45887, 6.38261
-2.67266, 3.7492
-5.90573, 1.62247
-0.890999, 4.88428
-2.34784, 3.91802
0.119799, 5.52512
-2.58496, 3.76127
-4.58369, 2.47217
0.219516, 5.57322
-3.51461, 3.16393
-1.26074, 4.61061
1.16344, 6.18324
-3.14687, 3.39252
-4.89928, 2.26841
-1.89425, 4.18978
-1.1661, 4.67527
-1.34635, 4.53158
-1.03487, 4.74058
-4.64481, 2.40552
-3.67377, 3.0344
-5.82431, 1.65057
-2.76708, 3.64127
-0.355459, 5.17341
-4.63162, 2.40489
-3.58722, 3.05821
-5.31075, 1.95507
-4.84705, 2.24806
-2.83997, 3.53893
-2.85197, 3.50405
-4.34437, 2.57505
-4.38581, 2.54677
-0.493513, 5.09533
-0.688583, 4.95377
0.205598, 5.52452
-3.54106, 3.08416
1.92661, 6.57485
0.437899, 5.6599
-4.98885, 2.15236
-2.90855, 3.49757
-3.25608, 3.2541
-3.88467, 2.84039
2.19593, 6.75361
-2.26217, 3.88726
1.44902, 6.28235
-3.94524, 2.79268
0.352252, 5.5649
-0.623163, 4.94464
-0.388549, 5.0858
-3.79726, 2.87701
-2.84958, 3.4932
-0.247619, 5.17586
-5.1266, 2.01934
-3.42202, 3.11992
0.155353, 5.43029
-5.09444, 2.04902
-5.54764, 1.73601
-1.64214, 4.26569
-4.72009, 2.26449
-4.17195, 2.63095
-3.84521, 2.82415
2.11958, 6.66843
-1.26744, 4.51125
-0.1749, 5.19857
0.409853, 5.57556
-0.394608, 5.0531
-1.37811, 4.40275
0.470699, 5.61087
0.135945, 5.40891
-5.22683, 1.91811
-5.15143, 1.96325
-1.71997, 4.19852
-3.31261, 3.15079
-5.37614, 1.80968
-5.4177, 1.79668
-3.81957, 2.8129
-0.948494, 4.67898
-2.75946, 3.48807
1.15974, 6.01753
-4.31982, 2.48205
-3.60458, 2.96363
-3.00482, 3.32696
-0.570341, 4.91882
1.16962, 6.00456
-2.53074, 3.62514
-5.15929, 1.92937
-0.500074, 4.94558
-3.36903, 3.08976
-4.43691, 2.37487
1.87867, 6.44814
2.04038, 6.55886
-1.88703, 4.02338
-4.57675, 2.2751
-4.4953, 2.3253
-4.43967, 2.35696
-6.09411, 1.28461
-5.34251, 1.77939
-2.91418, 3.34402
-0.827718, 4.69793
-0.135503, 5.14512
0.735507, 5.71623
0.678994, 5.67397
-5.39981, 1.69117
-2.5159, 3.59133
-2.84114, 3.38207
-0.580258, 4.85656
-4.50795, 2.29332
0.292686, 5.40865
0.821614, 5.7696
-2.61308, 3.51577
0.394545, 5.46868
-5.14189, 1.86599
2.20428, 6.60374
-5.89838, 1.36147
-2.45491, 3.60531
-0.830655, 4.63788
-3.01539, 3.22959
-5.16976, 1.81986
-5.16748, 1.82389
-3.34953, 2.98484
-3.09011, 3.1467
0.941657, 5.7411
1.15617, 5.89162
-2.35597, 3.62567
1.51921, 6.11075
-5.17171, 1.82992
-1.90746, 3.91497
-2.20646, 3.70138
0.60426, 5.53618
-2.87501, 3.25735
0.942333, 5.74074
1.43821, 6.05924
0.148556, 5.23085
-4.30199, 2.3401
-0.0170146, 5.11756
-1.16197, 4.37376
-2.51355, 3.49773
1.54995, 6.11134
-2.09471, 3.75827
-5.17862, 1.75701
-3.64189, 2.73136
1.67428, 6.18803
-3.79282, 2.64354
-3.95846, 2.53769
0.370871, 5.34064
-2.48053, 3.48604
-0.674426, 4.66562
-6.04629, 1.18184
-1.90913, 3.86325
0.1908, 5.2036
-1.5945, 4.04943
0.265258, 5.26716
0.723771, 5.54832
-3.02027, 3.16409
1.29892, 5.91388
0.199687, 5.23857
-1.58299, 4.05102
-3.05471, 3.12353
-5.26106, 1.65665
0.0317068, 5.08582
-0.837395, 4.52932
-0.280682, 4.90218
-0.155084, 4.97697
-4.26171, 2.30288
1.4765, 6.02298
-5.76354, 1.36076
0.636351, 5.47884
-2.35621, 3.5404
0.210344, 5.20952
-0.22579, 4.9169
-3.45484, 2.82094
-0.221419, 4.90781
-1.68501, 3.95229
1.19245, 5.82212
-1.53233, 4.0757
0.397696, 5.2891
-1.00361, 4.39742
-0.961556, 4.41225
-4.69412, 1.99112
-5.13262, 1.71237
0.922763, 5.60592
-4.08502, 2.37626
0.461513, 5.31903
-2.62439, 3.32232
-3.34806, 2.85718
-3.86418, 2.516
-2.42573, 3.45468
-0.557704, 4.65522
-3.31357, 2.86867
0.833128, 5.53926
-2.16923, 3.59895
0.663112, 5.43098
0.833609, 5.5555
-3.08284, 3.00503
-0.417831, 4.70877
-2.16543, 3.59205
-1.3974, 4.09069
-5.2311, 1.58565
0.322252, 5.20221
-4.86208, 1.84975
-4.63206, 1.98882
-2.19845, 3.56374
-5.16734, 1.64053
-1.89973, 3.75362
0.258789, 5.11597
-2.49353, 3.35579
-2.56644, 3.30905
-5.77953, 1.29032
-3.05173, 2.98225
-0.0541719, 4.93289
-3.839, 2.4903
-2.32674, 3.44667
-3.26267, 2.84713
0.554997, 5.31442
-1.32889, 4.10142
-4.81328, 1.84807
-1.32156, 4.0879
2.29901, 6.4254
-1.31133, 4.11446
-5.07881, 1.68519
-5.70032, 1.28798
1.88149, 6.16489
-4.28186, 2.13472
1.2404, 5.75386
-4.07821, 2.30152
-1.21292, 4.14834
-3.55617, 2.62848
-2.24922, 3.4746
2.05627, 6.2613
-4.84731, 1.82427
-3.17352, 2.90447
-3.55734, 2.58217
-2.13648, 3.53968
-0.652093, 4.50017
-2.46252, 3.32354
2.34562, 6.41331
-0.0123032, 4.90841
0.279993, 5.11646
-4.85175, 1.75042
-0.5775, 4.53727
-2.66548, 3.18301
0.821895, 5.42818
-2.67063, 3.15836
0.775576, 5.38594
0.479078, 5.19995
2.34596, 6.38986
-5.11715, 1.58296
-2.70367, 3.13293
-5.79051, 1.20893
1.13981, 5.62441
-1.5687, 3.86762
-0.61158, 4.49629
-4.59145, 1.90948
-3.94391, 2.32312
-3.97057, 2.29585
0.890064, 5.43369
-2.07302, 3.51273
1.73806, 5.99125
-5.09832, 1.54786
2.00394, 6.18011
1.80343, 6.02409
-3.27748, 2.73749
0.915921, 5.4527
-1.3712, 3.9603
-4.15413, 2.15309
-5.79681, 1.09074
-0.492845, 4.53231
-5.88798, 1.05654
2.00698, 6.13328
2.29474, 6.31132
-4.91976, 1.64677
1.94037, 6.08943
-3.88901, 2.29907
2.33285, 6.31336
-0.981191, 4.18805
-4.08648, 2.18237
0.282484, 4.9941
-1.95709, 3.55007
-4.88841, 1.63629
0.662978, 5.23397
1.48822, 5.78114
-2.54548, 3.15798
0.168252, 4.9133
0.058523, 4.83507
-3.11672, 2.77077
-4.85333, 1.67432
0.457811, 5.08907
-2.13056, 3.42036
-2.69849, 3.05222
0.958084, 5.41231
-0.128194, 4.71581
-0.228861, 4.64576
-1.35445, 3.91904
-0.149274, 4.70447
-1.63942, 3.73453
-1.12153, 4.06735
0.691956, 5.25444
-3.65451, 2.42299
-1.43405, 3.86552
-2.7249, 3.00654
-5.57921, 1.1753
0.207102, 4.9177
-5.82373, 1.00927
1.22175, 5.57522
-4.8397, 1.70596
-1.13582, 4.03372
-0.22337, 4.62817
-2.53168, 3.14209
-0.765137, 4.27427
-0.210398, 4.62885
-0.885582, 4.20235
-0.80103, 4.24321
-2.78077, 2.95237
-4.56187, 1.79754
-3.16525, 2.70719
-4.38976, 1.91168
-0.275378, 4.56339
2.36272, 6.28269
-5.21798, 1.38884
2.4433, 6.30818
0.0880675, 4.79383
-1.51337, 3.7557
-0.272866, 4.56766
-1.83194, 3.55136
-5.57433, 1.13555
1.96314, 5.98936
0.0403898, 4.75376
-4.83526, 1.58158
1.8783, 5.93446
-1.5173, 3.7376
1.18083, 5.47242
0.458142, 4.98931
2.16257, 6.09922
-2.42516, 3.1333
-3.04147, 2.74263
-4.32073, 1.90551
-0.388847, 4.43349
-3.86857, 2.19138
-3.06996, 2.73035
-5.0051, 1.45548
0.565527, 5.07832
-5.22111, 1.30647
-5.83087, 0.908229
2.34116, 6.18173
-1.74976, 3.56595
0.208086, 4.81195
2.03098, 5.98603
-4.04265, 2.0596
-0.611118, 4.28077
-0.408448, 4.38913
-4.98434, 1.44749
-4.04383, 2.06118
-5.63912, 1.02356
-4.82882, 1.51916
1.28377, 5.50478
1.91889, 5.90118
-1.59635, 3.63045
-1.64312, 3.61269
1.46001, 5.62438
-1.70396, 3.55622
-3.24438, 2.5515
-4.94211, 1.44355
-2.10889, 3.2897
-1.02955, 3.97335
1.75844, 5.78974
-1.83097, 3.47333
-5.6393, 1.00276
-4.89932, 1.47727
-3.72959, 2.22542
-4.28673, 1.86062
-3.13348, 2.62592
-4.1657, 1.9364
-2.1407, 3.2515
1.20686, 5.41529
-2.74434, 2.8506
-5.80766, 0.868759
-0.733525, 4.14442
1.81166, 5.77931
2.46843, 6.20719
-0.787694, 4.10605
-0.644371, 4.20071
1.5176, 5.59742
-3.07457, 2.62553
2.13443, 5.96246
-5.69815, 0.922536
2.26389, 6.05576
-3.59608, 2.2772
1.64795, 5.67297
-1.90799, 3.36093
-5.43827, 1.07768
1.99879, 5.87619
-0.33611, 4.36262
-5.73115, 0.918061
-4.32101, 1.78451
-1.2464, 3.77666
-5.224, 1.21103
-5.02507, 1.31087
-0.634884, 4.1666
2.32634, 6.07539
2.25685, 6.0378
-3.38429, 2.3827
1.08774, 5.27555
-0.865242, 4.00092
1.62089, 5.60235
-2.98887, 2.62872
-5.73822, 0.887477
-3.71554, 2.1238
2.35032, 6.04966
1.24989, 5.35884
-5.31464, 1.10191
1.96646, 5.80396
1.19809, 5.31377
-5.30086, 1.10389
1.92247, 5.76097
-2.43656, 2.96147
-3.29071, 2.39803
-4.93222, 1.34253
-1.38927, 3.62819
-2.16316, 3.11631
-1.463, 3.57517
1.33368, 5.38925
1.09766, 5.22723
-4.67667, 1.51754
1.86803, 5.72467
-3.863, 2.01836
-4.07393, 1.87505
-3.97032, 1.93948
2.05467, 5.83341
-4.25961, 1.76788
-0.620206, 4.10387
-1.68916, 3.41545
-4.09146, 1.85596
-2.17941, 3.09337
-1.61509, 3.45533
-5.20314, 1.13005
-2.27735, 3.02078
1.51985, 5.47385
0.288698, 4.65309
-5.26949, 1.07649
-2.79013, 2.68424
1.32194, 5.33339
-3.38751, 2.27537
-5.40465, 0.980237
0.781953, 4.97279
-1.83692, 3.28006
-1.89324, 3.24011
2.53267, 6.10141
-1.02678, 3.80496
2.019, 5.70436
-3.74957, 2.02743
-5.42865, 0.922635
0.485111, 4.76844
-0.290549, 4.26535
1.63657, 5.51311
-3.83418, 1.96382
0.811904, 4.95524
-1.13862, 3.70752
-3.26398, 2.32504
-5.07836, 1.16356
0.735767, 4.9077
-2.02278, 3.13901
-4.67157, 1.4087
0.146363, 4.52311
1.89249, 5.64
-4.16825, 1.70744
-2.64931, 2.7192
-2.27665, 2.96262
-4.65956, 1.41406
2.11828, 5.7831
0.990958, 5.07066
-4.42864, 1.5476
-1.1466, 3.68143
-4.37702, 1.57847
2.00818, 5.69977
-3.5294, 2.12592
-0.18016, 4.28173
-1.76501, 3.2454
-0.506221, 4.06723
-5.19257, 1.02358
1.54471, 5.38235
-2.90629, 2.49965
-3.10227, 2.38454
-5.02798, 1.12694
-2.77448, 2.62337
2.59048, 6.04733
-0.0876774, 4.3243
-0.419002, 4.09516
-2.6844, 2.62617
0.44457, 4.64084
-5.62189, 0.729006
-4.35263, 1.56041
-3.14713, 2.35889
-3.33343, 2.20522
-1.73278, 3.2393
-1.67637, 3.2584
-2.33559, 2.81221
-1.56891, 3.34342
-3.32807, 2.16783
-3.56211, 2.02805
-3.41995, 2.11985
-0.0562823, 4.29251
-1.74472, 3.20625
0.785768, 4.85193
0.606395, 4.7255
-3.17621, 2.25855
1.28027, 5.13986
-3.67188, 1.93407
-4.78794, 1.24985
-5.47378, 0.777875
2.63806, 6.00793
-3.2304, 2.23046
-2.35504, 2.79193
-2.83644, 2.48994
1.83893, 5.4972
-1.26357, 3.50182
-0.964425, 3.68468
-4.4077, 1.46067
0.989404, 4.96216
-1.31424, 3.45463
0.215931, 4.43592
-1.11221, 3.5819
-1.91042, 3.05659
-1.34235, 3.42403
-0.300146, 4.09969
-2.38453, 2.73286
2.26337, 5.74756
2.05476, 5.61014
-2.66467, 2.53644
0.741232, 4.739
-5.10187, 0.976018
-4.64035, 1.27588
2.12365, 5.62595
-4.22101, 1.53933
1.11512, 4.9975
0.957258, 4.88229
-0.10305, 4.20654
1.77373, 5.43292
-2.30492, 2.77588
-2.1963, 2.84227
-4.68881, 1.21397
-4.57965, 1.28463
0.932098, 4.86247
-1.32197, 3.39878
0.516523, 4.58476
-1.55248, 3.25199
-5.63128, 0.603212
-4.83022, 1.12147
-3.6839, 1.84981
-1.46241, 3.31311
1.65553, 5.31213
1.00831, 4.85683
-3.02489, 2.28063
-1.14782, 3.4959
-4.39225, 1.40397
2.22664, 5.66816
1.19946, 5.00701
0.976047, 4.85733
-4.56579, 1.26703
-1.80621, 3.04746
-1.3188, 3.34965
-5.31232, 0.77189
-3.52885, 1.9369
-4.21512, 1.47373
-5.40699, 0.719301
-1.16738, 3.4607
1.823, 5.36917
2.2171, 5.62329
-2.96549, 2.25488
-2.03342, 2.83911
0.649488, 4.60611
0.834003, 4.73261
-1.98402, 2.88467
2.64753, 5.84798
-3.02698, 2.22423
-4.95016, 0.982608
-4.58971, 1.25566
0.563625, 4.5394
0.255663, 4.33844
-4.29015, 1.38913
0.0793858, 4.22323
-3.15377, 2.12043
-1.95355, 2.92949
-4.24808, 1.40501
-4.92418, 0.972967
0.916888, 4.74467
-1.68014, 3.04756
-4.48781, 1.25011
-5.35369, 0.69428
-2.95236, 2.24947
2.06927, 5.4728
-0.598813, 3.76581
-0.114354, 4.07417
0.0534068, 4.1849
-2.49204, 2.53711
-5.38694, 0.648856
-2.15743, 2.73754
-2.85137, 2.29625
1.50698, 5.10305
1.5336, 5.12145
-5.61073, 0.515187
-1.6864, 3.03644
-3.57215, 1.81812
0.852826, 4.6946
-0.956945, 3.50462
-4.7568, 1.04561
1.33107, 4.98073
-1.79532, 2.93298
-5.27429, 0.702106
0.22655, 4.26101
-0.597872, 3.72454
1.40776, 5.01187
-0.660631, 3.67282
-2.51395, 2.48295
-2.17755, 2.71605
-3.35935, 1.92932
-2.98903, 2.17599
-1.1798, 3.3367
-1.39595, 3.18718
1.25647, 4.91943
2.0714, 5.43562
-4.21924, 1.35059
-2.83624, 2.25831
-1.98839, 2.7913
-3.07008, 2.12374
0.675496, 4.54309
-3.45743, 1.8517
-4.33923, 1.27699
-3.29552, 1.93939
1.24293, 4.88255
-3.97571, 1.51134
-4.70147, 1.04612
-5.20024, 0.73137
2.68955, 5.81331
-4.37035, 1.24888
-2.76023, 2.29065
-0.855004, 3.51789
2.67279, 5.78209
-3.11945, 2.0338
-4.56784, 1.07273
-2.71372, 2.30476
-2.80352, 2.23372
-4.59508, 1.0777
-1.36476, 3.16629
-2.73055, 2.27476
-4.48105, 1.12785
-2.40008, 2.49217
-3.56855, 1.71869
1.67525, 5.10557
0.324217, 4.22969
1.14414, 4.77346
-2.16552, 2.62132
-5.52235, 0.436844
-1.80013, 2.85173
-5.04729, 0.736085
-3.78609, 1.57188
-1.06529, 3.33259
-3.03487, 2.04702
-3.24054, 1.90335
2.52508, 5.64358
-1.16143, 3.26373
-1.63568, 2.94823
-2.09207, 2.64642
-4.8965, 0.813367
-0.742732, 3.51308
1.32853, 4.85143
-4.71272, 0.941808
-5.11968, 0.677961
-2.20797, 2.55239
0.990012, 4.64759
-2.28663, 2.5137
-4.05163, 1.3546
-3.84971, 1.47566
-2.50824, 2.36743
-2.85764, 2.12794
-1.82964, 2.78248
-5.26689, 0.531259
-5.33967, 0.512277
-3.5534, 1.64936
-4.73523, 0.892305
-3.90395, 1.41051
-2.9853, 2.03674
-3.03158, 2.0044
-4.69602, 0.894481
-3.48431, 1.69193
