0, 68
1, 62
2, 41
3, 39
4, 31
5, 24
6, 31
7, 19
8, 28
9, 29
10, 32
11, 28
12, 16
13, 23
14, 22
15, 21
16, 12
17, 22
18, 25
19, 26
20, 21
21, 15
22, 8
23, 16
24, 20
25, 18
26, 17
27, 11
28, 14
29, 18
30, 14
31, 12
32, 11
33, 12
34, 20
35, 9
36, 12
37, 11
38, 9
39, 12
40, 12
41, 9
42, 11
43, 8
44, 6
45, 13
46, 13
47, 13
48, 13
49, 15
50, 11
51, 13
52, 11
53, 14
54, 14
55, 6
56, 13
57, 8
58, 8
59, 7
60, 10
61, 6
62, 13
63, 12
64, 4
65, 6
66, 4
67, 6
68, 6
69, 4
70, 7
71, 6
72, 11
73, 7
74, 4
75, 6
76, 7
77, 8
78, 7
79, 7
80, 14
81, 6
82, 10
83, 7
84, 10
85, 6
86, 9
87, 4
88, 6
89, 7
90, 5
91, 3
92, 5
93, 5
94, 1
95, 5
96, 5
97, 4
98, 8
99, 6
100, 4
101, 10
102, 8
103, 4
104, 6
105, 4
106, 4
107, 2
108, 6
109, 9
110, 5
111, 5
112, 5
113, 4
114, 5
115, 11
116, 7
117, 5
118, 9
119, 5
120, 7
121, 3
122, 9
123, 9
124, 4
125, 9
126, 12
127, 4
128, 3
129, 5
130, 3
131, 6
132, 4
133, 6
134, 4
135, 9
136, 6
137, 7
138, 4
139, 7
140, 4
141, 8
142, 8
143, 4
144, 2
145, 5
146, 3
147, 7
148, 4
149, 8
150, 8
151, 4
152, 3
153, 7
154, 3
155, 5
156, 8
157, 12
158, 7
159, 3
160, 7
161, 4
162, 9
163, 4
164, 8
165, 2
166, 4
167, 6
168, 6
169, 2
170, 2
171, 4
172, 5
173, 3
174, 4
175, 4
176, 5
177, 4
178, 5
179, 6
180, 7
181, 5
182, 2
183, 1
184, 2
185, 2
186, 5
187, 4
188, 4
189, 5
190, 4
191, 2
192, 5
193, 7
194, 3
195, 4
196, 5
197, 6
198, 4
199, 6
200, 2
201, 6
202, 5
203, 1
204, 6
205, 4
206, 5
207, 6
208, 5
209, 6
210, 3
211, 2
212, 5
213, 3
214, 4
215, 3
216, 4
217, 3
218, 3
219, 4
220, 3
221, 4
222, 5
223, 7
224, 2
225, 6
226, 3
227, 3
228, 3
229, 1
230, 1
231, 3
232, 7
233, 6
234, 5
235, 3
236, 2
237, 5
238, 4
239, 2
240, 2
241, 3
242, 5
243, 4
244, 2
245, 2
246, 3
247, 1
248, 5
249, 3
250, 4
251, 2
252, 3
253, 6
254, 5
255, 3
256, 3
257, 3
258, 5
259, 4
260, 5
261, 3
262, 4
263, 5
264, 2
265, 2
266, 5
267, 3
268, 1
269, 6
270, 3
271, 4
272, 1
273, 4
274, 4
275, 2
276, 3
277, 4
278, 3
279, 4
280, 4
281, 2
282, 3
283, 6
284, 7
285, 3
286, 7
287, 2
288, 4
289, 5
290, 5
291, 2
292, 5
293, 3
294, 2
295, 4
296, 4
297, 6
298, 1
299, 4
300, 3
301, 1
302, 1
303, 5
304, 4
305, 2
306, 7
307, 2
308, 5
309, 5
310, 2
311, 9
312, 3
313, 4
314, 4
315, 4
316, 4
317, 2
318, 5
319, 4
320, 3
321, 3
322, 2
323, 2
324, 3
325, 2
326, 3
327, 4
328, 2
329, 1
330, 4
331, 5
332, 1
333, 3
334, 3
335, 3
336, 4
337, 4
338, 7
339, 8
340, 1
341, 6
342, 4
343, 2
344, 4
345, 5
346, 3
347, 6
348, 6
349, 2
350, 5
351, 8
352, 5
353, 3
354, 4
355, 6
356, 7
357, 4
358, 4
359, 5
360, 2
361, 5
362, 4
363, 3
364, 3
365, 3
366, 3
367, 8
368, 5
369, 2
370, 5
371, 2
372, 11
373, 7
374, 5
375, 2
376, 3
377, 7
378, 5
379, 4
380, 4
381, 7
382, 4
383, 5
384, 1
385, 5
386, 6
387, 6
388, 4
389, 5
390, 2
391, 3
392, 2
393, 3
394, 3
395, 2
396, 5
397, 4
398, 4
399, 5
400, 1
401, 7
402, 6
403, 2
404, 6
405, 6
406, 5
407, 6
408, 6
409, 3
410, 3
411, 1
412, 6
413, 5
414, 4
415, 3
416, 3
417, 4
418, 3
419, 2
420, 4
421, 6
422, 4
423, 7
424, 3
425, 4
426, 7
427, 3
428, 2
429, 4
430, 3
431, 5
432, 2
433, 4
434, 7
435, 2
436, 5
437, 7
438, 3
439, 3
440, 2
441, 2
442, 5
443, 3
444, 1
445, 5
446, 4
447, 5
448, 5
449, 1
450, 1
451, 3
452, 2
453, 4
454, 6
455, 3
456, 4
457, 5
458, 3
459, 4
460, 2
461, 3
462, 2
463, 1
464, 2
465, 2
466, 3
467, 1
468, 3
469, 4
470, 3
471, 3
472, 2
473, 3
474, 3
475, 2
476, 1
477, 4
478, 4
479, 2
480, 3
481, 2
482, 1
483, 4
484, 2
485, 3
486, 1
487, 3
488, 3
489, 7
490, 1
491, 2
492, 2
493, 2
494, 1
495, 1
496, 2
497, 1
498, 2
499, 1
500, 0
